Expediente Caso;Expediente Víctima;CAVD;Comuna Delito;Fecha Ingreso;Mes Ingreso;Año Ingreso;Fecha Finalización;Mes Finalización;Año Finalización
NULL;VBQA22687;01 Arica;Arica;08-08-2016;8;2016;16-08-2016;8;2016
NULL;VBQA22688;01 Arica;Arica;09-08-2016;8;2016;17-08-2016;8;2016
NULL;VBQA22690;01 Arica;Pudahuel;05-09-2016;9;2016;13-09-2016;9;2016
NULL;VBQA22691;01 Arica;Paillaco;06-09-2016;9;2016;14-09-2016;9;2016
NULL;VBQA22695;01 Arica;Calama;06-09-2016;9;2016;14-09-2016;9;2016
NULL;VBQA22709;01 Arica;Arica;26-08-2016;8;2016;03-09-2016;9;2016
NULL;VBQA22710;01 Arica;Arica;30-08-2016;8;2016;07-09-2016;9;2016
NULL;VBQA22711;01 Arica;Valparaíso;30-08-2016;8;2016;07-09-2016;9;2016
NULL;VBQA22712;01 Arica;Valparaíso;31-08-2016;8;2016;08-09-2016;9;2016
NULL;VBQA22713;01 Arica;Valparaíso;31-08-2016;8;2016;08-09-2016;9;2016
NULL;VBQA22799;01 Arica;San Felipe;05-09-2016;9;2016;13-09-2016;9;2016
NULL;VBQA23071;01 Arica;Arica;14-09-2016;9;2016;22-09-2016;9;2016
NULL;VBQA23072;01 Arica;Cauquenes;12-10-2016;10;2016;20-10-2016;10;2016
NULL;VBQA23073;01 Arica;Arica;12-09-2016;9;2016;20-09-2016;9;2016
NULL;VBQA23074;01 Arica;Calama;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VBQA23076;01 Arica;Calama;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VBQA23718;01 Arica;Arica;24-10-2016;10;2016;09-11-2016;11;2016
NULL;VBQA23719;01 Arica;Arica;24-10-2016;10;2016;09-11-2016;11;2016
NULL;VBQA23720;01 Arica;Arica;24-10-2016;10;2016;09-11-2016;11;2016
NULL;VBQA23721;01 Arica;Arica;17-10-2016;10;2016;02-11-2016;11;2016
NULL;VBQA23722;01 Arica;Arica;17-10-2016;10;2016;02-11-2016;11;2016
NULL;VBQA23723;01 Arica;Arica;21-10-2016;10;2016;06-11-2016;11;2016
NULL;VBQA23724;01 Arica;Linares;17-10-2016;10;2016;02-11-2016;11;2016
NULL;VBQA23725;01 Arica;Concepción;20-09-2016;9;2016;06-10-2016;10;2016
NULL;VBQA23726;01 Arica;San Fernando;24-11-2016;11;2016;10-12-2016;12;2016
NULL;VBQA23739;01 Arica;Arica;11-10-2016;10;2016;27-10-2016;10;2016
NULL;VBQA23740;01 Arica;Arica;11-10-2016;10;2016;27-10-2016;10;2016
NULL;VBQA23741;01 Arica;Arica;21-10-2016;10;2016;06-11-2016;11;2016
NULL;VBQA23742;01 Arica;Arica;21-10-2016;10;2016;06-11-2016;11;2016
NULL;VBQA23743;01 Arica;Arica;04-11-2016;11;2016;20-11-2016;11;2016
NULL;VBQA23744;01 Arica;Curicó;22-09-2016;9;2016;08-10-2016;10;2016
NULL;VBQA23745;01 Arica;Arica;13-10-2016;10;2016;29-10-2016;10;2016
NULL;VBQA23746;01 Arica;Arica;13-10-2016;10;2016;29-10-2016;10;2016
NULL;VBQA23748;01 Arica;Arica;07-11-2016;11;2016;23-11-2016;11;2016
NULL;VBQA23749;01 Arica;Arica;07-11-2016;11;2016;23-11-2016;11;2016
NULL;VBQA23750;01 Arica;Tomé;17-10-2016;10;2016;02-11-2016;11;2016
NULL;VBQA23751;01 Arica;Tomé;17-10-2016;10;2016;02-11-2016;11;2016
NULL;VBQA23752;01 Arica;Punta Arenas;30-11-2016;11;2016;16-12-2016;12;2016
NULL;VBQA23797;01 Arica;Arica;14-11-2016;11;2016;30-11-2016;11;2016
NULL;VBQA23798;01 Arica;Arica;28-11-2016;11;2016;14-12-2016;12;2016
NULL;VBQA23799;01 Arica;Arica;07-10-2016;10;2016;23-10-2016;10;2016
NULL;VBQA23800;01 Arica;Arica;27-09-2016;9;2016;13-10-2016;10;2016
NULL;VBQA23801;01 Arica;Arica;03-10-2016;10;2016;19-10-2016;10;2016
NULL;VBQA23802;01 Arica;Penco;23-11-2016;11;2016;09-12-2016;12;2016
NULL;VBQA23803;01 Arica;Penco;23-11-2016;11;2016;09-12-2016;12;2016
NULL;VBQA23804;01 Arica;Concepción;28-09-2016;9;2016;14-10-2016;10;2016
NULL;VBQA23820;01 Arica;Los Andes;14-11-2016;11;2016;30-11-2016;11;2016
NULL;VBQA23824;01 Arica;Arica;21-11-2016;11;2016;07-12-2016;12;2016
NULL;VBQA23826;01 Arica;Arica;21-11-2016;11;2016;07-12-2016;12;2016
NULL;VBQA23827;01 Arica;Arica;17-10-2016;10;2016;02-11-2016;11;2016
NULL;VBQA23829;01 Arica;Arica;03-11-2016;11;2016;19-11-2016;11;2016
NULL;VBQA23830;01 Arica;Villa Alemana;16-11-2016;11;2016;02-12-2016;12;2016
NULL;VBQA23831;01 Arica;Casablanca;16-11-2016;11;2016;02-12-2016;12;2016
NULL;VBQA23832;01 Arica;Valparaíso;16-11-2016;11;2016;02-12-2016;12;2016
NULL;VBQA7963;01 Arica;Arica;06-01-2014;1;2014;06-01-2014;1;2014
NULL;VBQA8189;01 Arica;Arica;17-01-2014;1;2014;17-01-2014;1;2014
NULL;VBQA8428;01 Arica;Arica;12-02-2014;2;2014;12-02-2014;2;2014
NULL;VBQA8429;01 Arica;Arica;12-02-2014;2;2014;12-02-2014;2;2014
NULL;VBQA8640;01 Arica;Arica;13-01-2014;1;2014;13-01-2014;1;2014
NULL;VBQA8641;01 Arica;Arica;13-01-2014;1;2014;13-01-2014;1;2014
NULL;VBQA8648;01 Arica;Arica;17-01-2014;1;2014;17-01-2014;1;2014
NULL;VBQA8649;01 Arica;Arica;17-01-2014;1;2014;17-01-2014;1;2014
NULL;VBQA8650;01 Arica;Arica;27-01-2014;1;2014;27-01-2014;1;2014
NULL;VBQA8652;01 Arica;Arica;17-01-2014;1;2014;17-01-2014;1;2014
NULL;VBQA8653;01 Arica;Arica;20-01-2014;1;2014;20-01-2014;1;2014
NULL;VBQA9491;01 Arica;Arica;12-02-2014;2;2014;12-02-2014;2;2014
NULL;VBQA9493;01 Arica;Arica;12-02-2014;2;2014;12-02-2014;2;2014
NULL;VBQA9870;01 Arica;Arica;06-01-2014;1;2014;06-01-2014;1;2014
CBQA0342;VBQA0342;01 Arica;Arica;05-12-2016;12;2016;07-12-2016;12;2016
CBQA0347;VBQA0346;01 Arica;Arica;07-02-2017;2;2017;07-02-2017;2;2017
CBQA0349;VBQA0345;01 Arica;Arica;12-01-2017;1;2017;14-01-2017;1;2017
CBQA0351;VBQA0343;01 Arica;Arica;04-01-2017;1;2017;09-01-2017;1;2017
CBQA0352;VBQA0344;01 Arica;Arica;11-01-2017;1;2017;11-01-2017;1;2017
CBQA0353;VBQA0347;01 Arica;Arica;09-02-2017;2;2017;09-02-2017;2;2017
CBQA0356;VBQA0348;01 Arica;Arica;09-02-2017;2;2017;09-02-2017;2;2017
CBQA0358;VBQA0349;01 Arica;Arica;09-02-2017;2;2017;09-02-2017;2;2017
CBQA0362;VBQA0350;01 Arica;Arica;09-02-2017;2;2017;09-02-2017;2;2017
CBQA0363;VBQA0351;01 Arica;Arica;09-02-2017;2;2017;09-02-2017;2;2017
CBQA0364;VBQA0352;01 Arica;Arica;14-02-2017;2;2017;17-02-2017;2;2017
CBQA0369;VBQA0353;01 Arica;Arica;14-02-2017;2;2017;17-02-2017;2;2017
CBQA0370;VBQA0354;01 Arica;Arica;14-02-2017;2;2017;14-02-2017;2;2017
CBQA0371;VBQA0355;01 Arica;Arica;14-02-2017;2;2017;14-02-2017;2;2017
CBQA0372;VBQA0357;01 Arica;Arica;20-02-2017;2;2017;20-02-2017;2;2017
CBQA0374;VBQA0356;01 Arica;Arica;20-02-2017;2;2017;20-02-2017;2;2017
CBQA0377;VBQA0372;01 Arica;Arica;12-04-2017;4;2017;12-04-2017;4;2017
CBQA0378;VBQA0358;01 Arica;Arica;27-02-2017;2;2017;14-03-2017;3;2017
CBQA0380;VBQA0359;01 Arica;Arica;02-03-2017;3;2017;14-03-2017;3;2017
CBQA0383;VBQA0373;01 Arica;Arica;12-04-2017;4;2017;12-04-2017;4;2017
CBQA0385;VBQA0364;01 Arica;Arica;04-04-2017;4;2017;04-04-2017;4;2017
CBQA0387;VBQA0360;01 Arica;Arica;04-04-2017;4;2017;04-04-2017;4;2017
CBQA0390;VBQA0371;01 Arica;Arica;06-04-2017;4;2017;06-04-2017;4;2017
CBQA0391;VBQA0369;01 Arica;Arica;06-04-2017;4;2017;06-04-2017;4;2017
CBQA0395;VBQA0368;01 Arica;Arica;06-04-2017;4;2017;06-04-2017;4;2017
CBQA0397;VBQA0370;01 Arica;Arica;06-04-2017;4;2017;06-04-2017;4;2017
CBQA0399;VBQA0374;01 Arica;Arica;18-04-2017;4;2017;18-04-2017;4;2017
CBQA0400;VBQA0375;01 Arica;Arica;18-04-2017;4;2017;24-04-2017;4;2017
CBQA0402;VBQA0376;01 Arica;Arica;18-04-2017;4;2017;18-04-2017;4;2017
CBQA0408;VBQA0377;01 Arica;Arica;18-04-2017;4;2017;18-04-2017;4;2017
CBQA0410;VBQA0380;01 Arica;Arica;24-05-2017;5;2017;12-06-2017;6;2017
CBQA0412;VBQA0378;01 Arica;Arica;22-05-2017;5;2017;22-05-2017;5;2017
CBQA0415;VBQA0379;01 Arica;Arica;22-05-2017;5;2017;24-05-2017;5;2017
CBQA0418;VBQA0381;01 Arica;Arica;05-06-2017;6;2017;05-06-2017;6;2017
CBQA0419;VBQA0382;01 Arica;Arica;06-06-2017;6;2017;06-06-2017;6;2017
CBQA0420;VBQA0383;01 Arica;Arica;08-06-2017;6;2017;08-06-2017;6;2017
CBQA0421;VBQA0384;01 Arica;Arica;08-06-2017;6;2017;13-06-2017;6;2017
CBQA0422;VBQA0385;01 Arica;Arica;08-06-2017;6;2017;08-06-2017;6;2017
CBQA0424;VBQA0390;01 Arica;Arica;16-06-2017;6;2017;16-06-2017;6;2017
CBQA0426;VBQA0386;01 Arica;Arica;09-06-2017;6;2017;09-06-2017;6;2017
CBQA0427;VBQA0387;01 Arica;Arica;13-06-2017;6;2017;16-06-2017;6;2017
CBQA0429;VBQA0388;01 Arica;Arica;13-06-2017;6;2017;13-06-2017;6;2017
CBQA0430;VBQA0389;01 Arica;Arica;13-06-2017;6;2017;13-06-2017;6;2017
CBQA0434;VBQA0391;01 Arica;Arica;16-06-2017;6;2017;16-06-2017;6;2017
CBQA0445;VBQA0401;01 Arica;Arica;04-08-2017;8;2017;04-08-2017;8;2017
CBQA0450;VBQA0399;01 Arica;Arica;04-08-2017;8;2017;07-08-2017;8;2017
CBQA0451;VBQA0403;01 Arica;Arica;07-08-2017;8;2017;07-08-2017;8;2017
CBQA0454;VBQA0398;01 Arica;Arica;03-08-2017;8;2017;07-08-2017;8;2017
CBQA0454;VBQA0400;01 Arica;Arica;04-08-2017;8;2017;04-08-2017;8;2017
CBQA0455;VBQA0394;01 Arica;Arica;31-07-2017;7;2017;31-07-2017;7;2017
CBQA0456;VBQA0392;01 Arica;Arica;21-07-2017;7;2017;04-08-2017;8;2017
CBQA0458;VBQA0393;01 Arica;Arica;21-07-2017;7;2017;02-08-2017;8;2017
CBQA0462;VBQA0395;01 Arica;Arica;31-07-2017;7;2017;02-08-2017;8;2017
CBQA0463;VBQA0402;01 Arica;Arica;04-08-2017;8;2017;07-08-2017;8;2017
CBQA0464;VBQA0404;01 Arica;Arica;09-08-2017;8;2017;10-08-2017;8;2017
CBQA0465;VBQA0405;01 Arica;Arica;10-08-2017;8;2017;10-08-2017;8;2017
CBQA0479;VBQA0407;01 Arica;Arica;22-09-2017;9;2017;25-09-2017;9;2017
CBQA0480;VBQA0406;01 Arica;Arica;22-09-2017;9;2017;12-10-2017;10;2017
CBQA0487;VBQA0412;01 Arica;Arica;30-10-2017;10;2017;30-10-2017;10;2017
CBQA0492;VBQA0413;01 Arica;Arica;30-10-2017;10;2017;31-10-2017;10;2017
CBQA0493;VBQA0408;01 Arica;Arica;26-10-2017;10;2017;26-10-2017;10;2017
CBQA0493;VBQA0409;01 Arica;Arica;26-10-2017;10;2017;26-10-2017;10;2017
CBQA0493;VBQA0410;01 Arica;Arica;26-10-2017;10;2017;26-10-2017;10;2017
CBQA0493;VBQA0411;01 Arica;Arica;26-10-2017;10;2017;26-10-2017;10;2017
CBQA0494;VBQA0414;01 Arica;Arica;06-11-2017;11;2017;06-11-2017;11;2017
CBQA0495;VBQA0415;01 Arica;Arica;06-11-2017;11;2017;06-11-2017;11;2017
CBQA0496;VBQA0416;01 Arica;Arica;06-11-2017;11;2017;13-11-2017;11;2017
CBQA0497;VBQA0417;01 Arica;Arica;06-11-2017;11;2017;06-11-2017;11;2017
CBQA0499;VBQA0418;01 Arica;Arica;13-11-2017;11;2017;13-11-2017;11;2017
CBQA0499;VBQA0419;01 Arica;Arica;13-11-2017;11;2017;13-11-2017;11;2017
CBQA0501;VBQA0426;01 Arica;Arica;27-11-2017;11;2017;27-11-2017;11;2017
CBQA0502;VBQA0425;01 Arica;Arica;27-11-2017;11;2017;27-11-2017;11;2017
CBQA0503;VBQA0420;01 Arica;Arica;17-11-2017;11;2017;17-11-2017;11;2017
CBQA0506;VBQA0427;01 Arica;Arica;11-12-2017;12;2017;11-12-2017;12;2017
CBQA0509;VBQA0429;01 Arica;Arica;02-01-2018;1;2018;02-01-2018;1;2018
CBQA0513;VBQA0428;01 Arica;Arica;29-12-2017;12;2017;04-01-2018;1;2018
CBQA0520;VBQA0430;01 Arica;Arica;26-01-2018;1;2018;26-01-2018;1;2018
CBQA0525;VBQA0432;01 Arica;Arica;15-02-2018;2;2018;21-02-2018;2;2018
CBQA0526;VBQA0431;01 Arica;Arica;15-02-2018;2;2018;15-02-2018;2;2018
CBQA0528;VBQA0433;01 Arica;Arica;16-02-2018;2;2018;16-02-2018;2;2018
CBQA0532;VBQA0434;01 Arica;Arica;02-03-2018;3;2018;05-03-2018;3;2018
CBQA0534;VBQA0435;01 Arica;Arica;05-03-2018;3;2018;11-03-2018;3;2018
CBQA0539;VBQA0436;01 Arica;Arica;08-03-2018;3;2018;08-03-2018;3;2018
CBQA0540;VBQA0437;01 Arica;Arica;13-03-2018;3;2018;13-03-2018;3;2018
CBQA0544;VBQA0439;01 Arica;Arica;28-03-2018;3;2018;28-03-2018;3;2018
CBQA0546;VBQA0438;01 Arica;Arica;28-03-2018;3;2018;28-03-2018;3;2018
CBQA0547;VBQA0440;01 Arica;Arica;03-04-2018;4;2018;05-04-2018;4;2018
CBQA0552;VBQA0441;01 Arica;Arica;02-05-2018;5;2018;02-05-2018;5;2018
CBQA0556;VBQA0445;01 Arica;Arica;11-06-2018;6;2018;11-06-2018;6;2018
CBQA0559;VBQA0442;01 Arica;Arica;06-06-2018;6;2018;06-06-2018;6;2018
CBQA0560;VBQA0446;01 Arica;Arica;11-06-2018;6;2018;11-06-2018;6;2018
CBQA0561;VBQA0447;01 Arica;Arica;11-06-2018;6;2018;12-06-2018;6;2018
CBQA0563;VBQA0443;01 Arica;Arica;06-06-2018;6;2018;06-06-2018;6;2018
CBQA0564;VBQA0444;01 Arica;Arica;06-06-2018;6;2018;11-06-2018;6;2018
CBQA0566;VBQA0448;01 Arica;Arica;14-06-2018;6;2018;14-06-2018;6;2018
CBQA0570;VBQA0449;01 Arica;Arica;25-06-2018;6;2018;25-06-2018;6;2018
CBQA0571;VBQA0450;01 Arica;Arica;18-07-2018;7;2018;18-07-2018;7;2018
CBQA0575;VBQA0451;01 Arica;Arica;26-07-2018;7;2018;26-07-2018;7;2018
CBQA0576;VBQA0452;01 Arica;Arica;26-07-2018;7;2018;26-07-2018;7;2018
CBQA0579;VBQA0453;01 Arica;Arica;03-08-2018;8;2018;03-08-2018;8;2018
CBQA0581;VBQA0454;01 Arica;Arica;13-08-2018;8;2018;13-08-2018;8;2018
CBQA0581;VBQA0455;01 Arica;Arica;13-08-2018;8;2018;13-08-2018;8;2018
CBQA0583;VBQA0456;01 Arica;Arica;16-08-2018;8;2018;16-08-2018;8;2018
CBQA0584;VBQA0457;01 Arica;Arica;17-08-2018;8;2018;20-08-2018;8;2018
CBQA0584;VBQA0458;01 Arica;Arica;17-08-2018;8;2018;20-08-2018;8;2018
CBQA0585;VBQA0459;01 Arica;Arica;17-08-2018;8;2018;21-08-2018;8;2018
CBQA0586;VBQA0460;01 Arica;Arica;20-08-2018;8;2018;21-08-2018;8;2018
CBQA0589;VBQA0461;01 Arica;Arica;06-09-2018;9;2018;11-09-2018;9;2018
CBQA0590;VBQA0462;01 Arica;Arica;06-09-2018;9;2018;10-09-2018;9;2018
CBQA0594;VBQA0463;01 Arica;Arica;20-09-2018;9;2018;24-09-2018;9;2018
CBQA0597;VBQA0464;01 Arica;Arica;08-10-2018;10;2018;08-10-2018;10;2018
CBQA0598;VBQA0465;01 Arica;Arica;08-10-2018;10;2018;08-10-2018;10;2018
CBQA0600;VBQA0466;01 Arica;Arica;11-10-2018;10;2018;11-10-2018;10;2018
CBQA0601;VBQA0467;01 Arica;Arica;11-10-2018;10;2018;11-10-2018;10;2018
CBQA0603;VBQA0468;01 Arica;Arica;11-10-2018;10;2018;12-10-2018;10;2018
CBQA0612;VBQA0469;01 Arica;Arica;12-11-2018;11;2018;12-11-2018;11;2018
CBQA0612;VBQA0470;01 Arica;Arica;12-11-2018;11;2018;12-11-2018;11;2018
CBQA0614;VBQA0471;01 Arica;Arica;13-11-2018;11;2018;17-11-2018;11;2018
CBQA0618;VBQA0472;01 Arica;Arica;28-11-2018;11;2018;01-12-2018;12;2018
CBQA0621;VBQA0479;01 Arica;Arica;04-12-2018;12;2018;04-12-2018;12;2018
CBQA0622;VBQA0477;01 Arica;Arica;04-12-2018;12;2018;04-12-2018;12;2018
CBQA0623;VBQA0474;01 Arica;Arica;03-12-2018;12;2018;04-12-2018;12;2018
CBQA0625;VBQA0475;01 Arica;Arica;03-12-2018;12;2018;04-12-2018;12;2018
CBQA0626;VBQA0476;01 Arica;Arica;03-12-2018;12;2018;04-12-2018;12;2018
CBQA0628;VBQA0473;01 Arica;Arica;03-12-2018;12;2018;06-12-2018;12;2018
CBQA0629;VBQA0480;01 Arica;Arica;10-01-2019;1;2019;11-01-2019;1;2019
CBQA0630;VBQA0481;01 Arica;Arica;11-01-2019;1;2019;11-01-2019;1;2019
CBQA0631;VBQA0487;01 Arica;Arica;28-01-2019;1;2019;28-01-2019;1;2019
CBQA0633;VBQA0482;01 Arica;Arica;17-01-2019;1;2019;23-01-2019;1;2019
CBQA0637;VBQA0488;01 Arica;Arica;29-01-2019;1;2019;06-02-2019;2;2019
CBQA0643;VBQA0489;01 Arica;Arica;11-02-2019;2;2019;19-02-2019;2;2019
CBQA0644;VBQA0490;01 Arica;Arica;13-02-2019;2;2019;23-02-2019;2;2019
CBQA0644;VBQA0491;01 Arica;Arica;13-02-2019;2;2019;23-02-2019;2;2019
CBQA0644;VBQA0492;01 Arica;Arica;13-02-2019;2;2019;23-02-2019;2;2019
CBQA0645;VBQA0493;01 Arica;Arica;13-02-2019;2;2019;23-02-2019;2;2019
CBQA0647;VBQA0497;01 Arica;Arica;11-03-2019;3;2019;11-03-2019;3;2019
CBQA0648;VBQA0496;01 Arica;Arica;11-03-2019;3;2019;11-03-2019;3;2019
CBQA0650;VBQA0495;01 Arica;Arica;28-02-2019;2;2019;05-03-2019;3;2019
CBQA0652;VBQA0500;01 Arica;Arica;11-03-2019;3;2019;11-03-2019;3;2019
CBQA0653;VBQA0494;01 Arica;Arica;28-02-2019;2;2019;06-03-2019;3;2019
CBQA0654;VBQA0503;01 Arica;Arica;12-03-2019;3;2019;12-03-2019;3;2019
CBQA0655;VBQA0498;01 Arica;Arica;11-03-2019;3;2019;11-03-2019;3;2019
CBQA0657;VBQA0499;01 Arica;Arica;11-03-2019;3;2019;12-03-2019;3;2019
CBQA0657;VBQA0504;01 Arica;Arica;12-03-2019;3;2019;12-03-2019;3;2019
CBQA0659;VBQA0501;01 Arica;Arica;11-03-2019;3;2019;11-03-2019;3;2019
CBQA0659;VBQA0502;01 Arica;Arica;11-03-2019;3;2019;22-03-2019;3;2019
CBQA0661;VBQA0505;01 Arica;Arica;18-03-2019;3;2019;19-03-2019;3;2019
CBQA0661;VBQA0506;01 Arica;Arica;19-03-2019;3;2019;19-03-2019;3;2019
CBQA0662;VBQA0509;01 Arica;Arica;19-03-2019;3;2019;30-03-2019;3;2019
CBQA0663;VBQA0508;01 Arica;Arica;19-03-2019;3;2019;25-03-2019;3;2019
CBQA0664;VBQA0507;01 Arica;Arica;19-03-2019;3;2019;25-03-2019;3;2019
CBQA0665;VBQA0511;01 Arica;Arica;01-04-2019;4;2019;06-04-2019;4;2019
CBQA0666;VBQA0510;01 Arica;Arica;01-04-2019;4;2019;06-04-2019;4;2019
CBQA0671;VBQA0512;01 Arica;Arica;10-04-2019;4;2019;18-04-2019;4;2019
CBQA0671;VBQA0513;01 Arica;Arica;10-04-2019;4;2019;18-04-2019;4;2019
CBQA0678;VBQA0514;01 Arica;Arica;14-05-2019;5;2019;16-05-2019;5;2019
CBQA0680;VBQA0515;01 Arica;Arica;03-06-2019;6;2019;04-06-2019;6;2019
CBQA0681;VBQA0516;01 Arica;Arica;04-06-2019;6;2019;10-06-2019;6;2019
CBQA0684;VBQA0517;01 Arica;Arica;18-06-2019;6;2019;19-06-2019;6;2019
CBQA0685;VBQA0518;01 Arica;Arica;26-06-2019;6;2019;01-07-2019;7;2019
CBQA0687;VBQA0519;01 Arica;Arica;01-07-2019;7;2019;02-07-2019;7;2019
CBQA0688;VBQA0520;01 Arica;Arica;01-07-2019;7;2019;02-07-2019;7;2019
CBQA0688;VBQA0521;01 Arica;Arica;02-07-2019;7;2019;02-07-2019;7;2019
CBQA0690;VBQA0522;01 Arica;Arica;15-07-2019;7;2019;17-07-2019;7;2019
CBQA0692;VBQA0523;01 Arica;Arica;18-07-2019;7;2019;22-07-2019;7;2019
CBQA0692;VBQA0524;01 Arica;Arica;22-07-2019;7;2019;22-07-2019;7;2019
CBQA0695;VBQA0525;01 Arica;Arica;01-08-2019;8;2019;02-08-2019;8;2019
CBQA0698;VBQA0526;01 Arica;Arica;05-08-2019;8;2019;06-08-2019;8;2019
CBQA0699;VBQA0527;01 Arica;Arica;12-08-2019;8;2019;14-08-2019;8;2019
CBQA0699;VBQA0528;01 Arica;Arica;12-08-2019;8;2019;12-08-2019;8;2019
CBQA0700;VBQA0529;01 Arica;Arica;20-08-2019;8;2019;26-08-2019;8;2019
CBQA0702;VBQA0530;01 Arica;Arica;29-08-2019;8;2019;29-08-2019;8;2019
CBQA0703;VBQA0531;01 Arica;Arica;02-09-2019;9;2019;03-09-2019;9;2019
CBQA0704;VBQA0532;01 Arica;Arica;06-09-2019;9;2019;11-09-2019;9;2019
CBQA0709;VBQA0533;01 Arica;Arica;09-09-2019;9;2019;12-09-2019;9;2019
CBQA0710;VBQA0534;01 Arica;Arica;13-09-2019;9;2019;23-09-2019;9;2019
CBQA0714;VBQA0535;01 Arica;Arica;23-09-2019;9;2019;26-09-2019;9;2019
CBQA0715;VBQA0538;01 Arica;Arica;27-09-2019;9;2019;27-09-2019;9;2019
CBQA0717;VBQA0537;01 Arica;Arica;23-09-2019;9;2019;26-09-2019;9;2019
CBQA0718;VBQA0536;01 Arica;Arica;23-09-2019;9;2019;26-09-2019;9;2019
CBQA0719;VBQA0539;01 Arica;Arica;09-10-2019;10;2019;11-10-2019;10;2019
CBQA0722;VBQA0540;01 Arica;Arica;05-11-2019;11;2019;13-11-2019;11;2019
CBQA0723;VBQA0541;01 Arica;Arica;06-11-2019;11;2019;08-11-2019;11;2019
CBQA0724;VBQA0542;01 Arica;Arica;21-11-2019;11;2019;26-11-2019;11;2019
CBQA0724;VBQA0543;01 Arica;Arica;26-11-2019;11;2019;26-11-2019;11;2019
CBQA0727;VBQA0544;01 Arica;Arica;12-12-2019;12;2019;13-12-2019;12;2019
CBQA0728;VBQA0545;01 Arica;Arica;18-12-2019;12;2019;18-12-2019;12;2019
CBQA0729;VBQA0546;01 Arica;Arica;18-12-2019;12;2019;26-12-2019;12;2019
CBQA0731;VBQA0547;01 Arica;Arica;26-12-2019;12;2019;30-12-2019;12;2019
CBQA0733;VBQA0548;01 Arica;Puerto Natales;12-03-2020;3;2020;23-03-2020;3;2020
CBQA0735;VBQA0549;01 Arica;Arica;29-04-2020;4;2020;30-04-2020;4;2020
CBQA0738;VBQA0550;01 Arica;Arica;03-06-2020;6;2020;05-06-2020;6;2020
CBQA0761;VBQA0551;01 Arica;Arica;06-05-2021;5;2021;06-05-2021;5;2021
CBQA0762;VBQA0552;01 Arica;Arica;01-06-2021;6;2021;01-06-2021;6;2021
CBQA0766;VBQA0553;01 Arica;Arica;30-08-2021;8;2021;10-09-2021;9;2021
CBQA0766;VBQA0554;01 Arica;Arica;30-08-2021;8;2021;31-08-2021;8;2021
NULL;VMMR16604;02 Alto Hospicio;Alto Hospicio;13-01-2015;1;2015;13-01-2015;1;2015
NULL;VMMR16605;02 Alto Hospicio;Alto Hospicio;16-01-2015;1;2015;16-01-2015;1;2015
NULL;VMMR16606;02 Alto Hospicio;Santiago;02-03-2015;3;2015;02-03-2015;3;2015
NULL;VMMR16881;02 Alto Hospicio;Alto Hospicio;08-03-2015;3;2015;08-03-2015;3;2015
NULL;VMMR16882;02 Alto Hospicio;Alto Hospicio;08-03-2015;3;2015;08-03-2015;3;2015
NULL;VMMR16883;02 Alto Hospicio;Alto Hospicio;09-03-2015;3;2015;09-03-2015;3;2015
NULL;VMMR16884;02 Alto Hospicio;Alto Hospicio;14-03-2015;3;2015;14-03-2015;3;2015
NULL;VMMR16885;02 Alto Hospicio;Alto Hospicio;16-02-2015;2;2015;16-02-2015;2;2015
NULL;VMMR16886;02 Alto Hospicio;Alto Hospicio;18-02-2015;2;2015;18-02-2015;2;2015
NULL;VMMR16887;02 Alto Hospicio;Alto Hospicio;21-02-2015;2;2015;21-02-2015;2;2015
NULL;VMMR16888;02 Alto Hospicio;Iquique;21-02-2015;2;2015;21-02-2015;2;2015
NULL;VMMR17213;02 Alto Hospicio;San Antonio;23-04-2015;4;2015;23-04-2015;4;2015
NULL;VMMR17214;02 Alto Hospicio;Castro;24-03-2015;3;2015;24-03-2015;3;2015
NULL;VMMR17218;02 Alto Hospicio;Castro;28-03-2015;3;2015;28-03-2015;3;2015
NULL;VMMR17225;02 Alto Hospicio;Alto Hospicio;20-04-2015;4;2015;20-04-2015;4;2015
NULL;VMMR17226;02 Alto Hospicio;Alto Hospicio;20-04-2015;4;2015;20-04-2015;4;2015
NULL;VMMR17227;02 Alto Hospicio;Alto Hospicio;20-04-2015;4;2015;20-04-2015;4;2015
NULL;VMMR17228;02 Alto Hospicio;Alto Hospicio;20-04-2015;4;2015;20-04-2015;4;2015
NULL;VMMR17229;02 Alto Hospicio;Alto Hospicio;20-04-2015;4;2015;20-04-2015;4;2015
NULL;VMMR17230;02 Alto Hospicio;Curicó;07-04-2015;4;2015;07-04-2015;4;2015
NULL;VMMR17231;02 Alto Hospicio;Alto Hospicio;20-04-2015;4;2015;20-04-2015;4;2015
NULL;VMMR17233;02 Alto Hospicio;Alto Hospicio;17-03-2015;3;2015;17-03-2015;3;2015
NULL;VMMR17234;02 Alto Hospicio;Alto Hospicio;17-03-2015;3;2015;17-03-2015;3;2015
NULL;VMMR17237;02 Alto Hospicio;San Felipe;30-03-2015;3;2015;30-03-2015;3;2015
NULL;VMMR17238;02 Alto Hospicio;Santiago;30-03-2015;3;2015;30-03-2015;3;2015
NULL;VMMR17245;02 Alto Hospicio;Alto Hospicio;30-03-2015;3;2015;30-03-2015;3;2015
